Season,Name,Team,Name,Team,Season,Age,W,L,SV,G,GS,IP,CG,ShO,QS,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,ERA,K/9,BB/9,K/BB,HR/9,AVG,WHIP,BABIP,LOB%,FIP,xFIP,ERA-,FIP-,xFIP-,K%,BB%,SIERA,E-F,K-BB%,Balls,Strikes,Pitches,RS,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,RS/9,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,WAR,Dollars,ERA,IP,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xERA,FA% (sc),FT% (sc),FC% (sc),FS% (sc),FO% (sc),SI% (sc),SL% (sc),CU% (sc),KC% (sc),EP% (sc),CH% (sc),SC% (sc),KN% (sc),UN% (sc),vFA (sc),vFT (sc),vFC (sc),vFS (sc),vFO (sc),vSI (sc),vSL (sc),vCU (sc),vKC (sc),vEP (sc),vCH (sc),vSC (sc),vKN (sc),FA-X (sc),FT-X (sc),FC-X (sc),FS-X (sc),FO-X (sc),SI-X (sc),SL-X (sc),CU-X (sc),KC-X (sc),EP-X (sc),CH-X (sc),SC-X (sc),KN-X (sc),FA-Z (sc),FT-Z (sc),FC-Z (sc),FS-Z (sc),FO-Z (sc),SI-Z (sc),SL-Z (sc),CU-Z (sc),KC-Z (sc),EP-Z (sc),CH-Z (sc),SC-Z (sc),KN-Z (sc),wFA (sc),wFT (sc),wFC (sc),wFS (sc),wFO (sc),wSI (sc),wSL (sc),wCU (sc),wKC (sc),wEP (sc),wCH (sc),wSC (sc),wKN (sc),wFA/C (sc),wFT/C (sc),wFC/C (sc),wFS/C (sc),wFO/C (sc),wSI/C (sc),wSL/C (sc),wCU/C (sc),wKC/C (sc),wEP/C (sc),wCH/C (sc),wSC/C (sc),wKN/C (sc),O-Swing% (sc),Z-Swing% (sc),Swing% (sc),O-Contact% (sc),Z-Contact% (sc),Contact% (sc),Zone% (sc),NameASCII,PlayerId,MLBAMID
2022,"Brad Keller","KCR","Brad Keller","KCR",2022,26,6,14,1,35,22,139.2,0,0,11,617,153,86,79,17,57,1,2,11,0,102,5.090692425361404,6.572792751732445,3.6730312436151897,1.78947368,1.0954654586220742,0.27419354838709675,1.503580041245984,0.3097949886104784,0.66950053,4.501452563576165,4.350019639586332,125.30024339576848,114.26019064308038,110.44430219542909,0.16531605,0.0923825,4.571321031475995,0.5892398617852388,0.07293355,856,1419,2275,40,0.3097949886104784,1.755555555,0.182417582,0.52087912,0.296703296,0.059259259,0.125925925,2.5775657849931157,0.37061404,0.40350877,0.22587719,0.13596491,0.56798246,0.29605263,0.7851865142583847,6.281492114067078,5.090692425361404,139.2,89.26258345952643,6.736608967381952,30,0.06578947,112.943,189,0.41447368,456,,0.35340659,,,,,0.22725275,0.34681319,0.01494505,,,0.05758242,,,,94.51778461209577,,,,,93.3938106337645,86.88364919993663,87.76764993106617,,,90.30916216901241,,,0.9400036560362252,,,,,-6.293084917492747,2.781323992556341,2.2779956144445084,,,-5.979478268222954,,,7.710805181247085,,,,,4.694627182626632,-0.9095003057946421,-0.8259787279016831,,,5.427161937451545,,,-2.7232497707009315,,,,,-7.165605558082461,-1.2285411786288023,-0.7044156473129988,,,-1.126498892903328,,,-0.33871265804737954,,,,,-1.3859972065923523,-0.15570864114433489,-2.071810727391173,,,-0.859922819010174,,,0.28163993,0.68256722,0.48483516,0.55379747,0.89580686,0.79782412,0.50681319,"Brad Keller",15734,641745
2024,"Dane Dunning","TEX","Dane Dunning","TEX",2024,29,5,7,0,26,15,95,0,0,2,421,97,60,56,18,40,1,6,2,0,91,5.305263370926038,8.621052977754813,3.789473836375742,2.275,1.705263226369084,0.25866666666666666,1.4421053210652128,0.29699248120300753,0.70458404,5.1664798585992155,4.40632087508304,131.672349741926,124.73017743520798,107.77308521334552,0.21615202,0.09501188,4.31408898746818,0.13878351232682284,0.12114014,628,1061,1689,64,0.29699248120300753,1.14953271,0.181494661,0.437722419,0.380782918,0.074766355,0.168224299,6.063158138201187,0.5,0.3415493,0.1584507,0.12676056,0.52816901,0.34507042,-0.058735042810440063,-0.4698803424835205,5.305263370926038,95,90.42936603369662,13.599091988017125,31,0.10915493,111.958,129,0.45422535,284,,0.02841918,,0.18827709,,0.00059207,0.37655417,0.23445826,,0.04677324,,0.12492599,,,,89.19999821980794,,88.09874336674528,,76.4000015258789,89.68066099154875,80.62096058238636,,75.63290984721124,,85.04881424022511,,,-5.0235668023427325,,-0.8679826844413325,,-9.239215850830078,-9.192403925289899,0.6589066669194386,,5.503547475307802,,-10.711676285730155,,,8.39292025566101,,6.160969956116107,,-0.16772785782814026,4.161585681843308,-0.4562045203314887,,-9.643608962433248,,3.259964350840492,,,-1.2499962896108627,,-2.3056232631206512,,-0.06337367743253708,-0.030549567192792892,-5.716110464185476,,0.07194923236966133,,-2.5690794214606285,,,-2.6041589366892977,,-0.7250387619876262,,-6.337367743253708,-0.004803391068049197,-1.4434622384306757,,0.09107497768311561,,-1.217573185526364,,,0.24489796,0.65771028,0.45411486,0.56862745,0.86145648,0.78357236,0.50680876,"Dane Dunning",19409,641540
2023,"Randy Vásquez","NYY","Randy Vásquez","NYY",2023,24,2,2,0,11,5,37.2,0,0,0,166,30,12,12,5,18,0,4,3,0,33,2.8672569033515214,7.884956484216684,4.300885355027282,1.83333333,1.1946903763964674,0.20833333333333334,1.274336401489565,0.2358490566037736,0.88888889,4.98070423651419,5.2741780871671065,66.81527856149607,113.00354872151871,123.11470474380434,0.19879518,0.10843373,4.934185297784858,-2.1134473331626684,0.09036145,241,428,669,15,0.2358490566037736,0.869565217,0.218181818,0.363636363,0.418181818,0.130434782,0.108695652,3.584071129189402,0.42727273,0.34545455,0.22727273,0.25454545,0.47272727,0.27272727,0.09828654490411282,0.7862923592329025,2.8672569033515214,37.2,86.8957385141915,13.393944202769886,7,0.06306306,114.074,42,0.37837838,111,,0.26158445,,0.16591928,,,0.22272048,0.12705531,0.10463378,,,0.1180867,,,,94.40228794642857,,87.68017798071509,,,94.19194696413591,80.89764763327206,79.65999930245536,,,87.83544303797468,,,-5.109706508091518,,1.1233453149194117,,,-9.392497837143456,7.154948515050552,8.16908438546317,,,-11.209827278233782,,,8.641979282924106,,2.89961222055796,,,6.979069447357382,1.632454008214614,-1.8034326825823104,,,2.8434946567197388,,,2.022421520203352,,-1.7819585725665092,,,0.6515061631798744,-0.856622252613306,-0.8457497768104076,,,1.042620923370123,,,1.155669440116201,,-1.6053680833932513,,,0.4372524585099828,-1.007790885427419,-1.2082139668720109,,,1.3197733207216744,,,0.29090909,0.62241888,0.45889387,0.72916667,0.90047393,0.84690554,0.50672646,"Randy Vasquez",24719,681190
2023,"John Brebbia","SFG","John Brebbia","SFG",2023,33,3,5,0,40,10,38.1,0,0,0,161,31,21,17,6,14,2,0,0,0,47,3.991305175305486,11.034784896432814,3.286957203192753,3.35714286,1.4086959442254656,0.2108843537414966,1.1739132868545545,0.26595744680851063,0.6557377,3.933301369679702,4.2275882492994,93.524818813449,93.40199028173639,96.55103835256729,0.29192547,0.08695652,3.637402676060791,0.058003805625783666,0.20496894,242,433,675,26,0.26595744680851063,0.537037037,0.17,0.29,0.54,0.055555555,0.111111111,6.104349091643684,0.34,0.32,0.34,0.14,0.51,0.35,0.32957208156585693,2.6365766525268555,3.991305175305486,38.1,90.74626708984376,21.273968505859376,10,0.1,109.891,44,0.44,100,,0.45777778,,,,,,0.53925926,,,,0.00296296,,,,94.45534201810275,,,,,,82.8423093020261,,,,89.19999694824219,,,-5.140546780188107,,,,,,4.415133465777386,,,,-6.740841388702393,,,10.372472077897452,,,,,,0.37745022249745797,,,,8.315664291381836,,,3.377624213695526,,,,,,-0.4569380581378937,,,,0.1312381476163864,,,1.0930822698043774,,,,,,-0.12553243355436638,,,,6.561907380819321,,,0.28528529,0.66081871,0.47555556,0.58947368,0.80973451,0.74454829,0.50666667,"John Brebbia",12777,605154
2024,"JT Chargois","- - -","JT Chargois","- - -",2024,33,3,1,0,36,0,36.1,0,0,0,146,24,9,9,6,13,1,2,0,0,30,2.2293582272825416,7.431194090941806,3.2201841060747824,2.30769231,1.486238818188361,0.183206106870229,1.018348819869803,0.18947368421052632,0.98039216,4.900425066176217,4.584692066148183,56.92589204358312,122.18450291063036,112.25103143382677,0.20547945,0.0890411,4.180103064659358,-2.671066838893675,0.11643836,192,337,529,22,0.18947368421052632,0.84090909,0.198019801,0.366336633,0.435643564,0.113636363,0.136363636,5.449542333357324,0.38613861,0.35643564,0.25742574,0.17821782,0.47524752,0.34653465,-0.19523978233337402,-1.5619182586669922,2.2293582272825416,36.1,89.66535813737623,16.27704099145266,8,0.07920792,113.876,41,0.40594059,101,,0.01323251,,,,,0.55198488,0.43100189,,,,0.00378072,,,,94.55714198521206,,,,,94.92500200663527,85.58640008223684,,,,84.94999694824219,,,-7.022211347307477,,,,,-10.562699827429366,0.19054340270527623,,,,-8.89041805267334,,,7.355530057634626,,,,,4.972255968067744,0.7084687634518272,,,,5.659638404846191,,,0.5782622583210468,,,,,7.42811493575573,-0.9991500005126,,,,-1.4135162644088268,,,8.260889404586383,,,,,2.5438749779985375,-0.43822368443535087,,,,-70.67581322044134,,,0.24521073,0.69029851,0.47069943,0.46875,0.88648649,0.77911647,0.50661626,"JT Chargois",13767,608638
2023,"Chase Anderson","- - -","Chase Anderson","- - -",2023,35,1,6,1,19,17,86.1,0,0,4,372,90,53,52,17,33,0,7,1,0,64,5.420849740214682,6.671815064879609,3.4401546428285483,1.93939394,1.7722008766086461,0.2710843373493976,1.4247105086461664,0.2908366533864542,0.72504708,5.722221972030676,5.3455667369095865,109.66718854062302,125.059531248925,122.19388100990753,0.17204301,0.08870968,5.1702316364552985,-0.3013722318159937,0.08333333,572,877,1449,41,0.2908366533864542,0.842105263,0.207547169,0.36226415,0.430188679,0.087719298,0.149122807,4.2741315259384995,0.35447761,0.38432836,0.26119403,0.15298507,0.52238806,0.32462687,0.18103303760290146,1.4482643008232117,5.420849740214682,86.1,87.3959785230232,16.34909230358196,22,0.08208955,111.897,85,0.31716418,268,,0.31237042,,0.26330339,,,0.07256393,0.08154803,0.04077402,,,0.22944022,,,,93.29203539823008,,89.16640394315945,,,92.56000191824776,80.62203384658038,77.6101705260196,,,83.90993711172817,,,-4.299633684411513,,1.8585278969111405,,,-7.599469502766927,6.840990179676121,3.8447668431168895,,,-9.168408956872412,,,7.757096214632018,,4.006601809203781,,,7.683256203787668,-0.6380314382456117,-8.63066191592459,,,6.604288193116705,,,-9.82859629765153,,2.383132863789797,,,-5.720000196248293,1.0807807594537735,-2.487907648086548,,,7.112619239836931,,,-2.1744682074450288,,0.6254941899710753,,,-5.447619234522183,0.915915897842181,-4.216792623875505,,,2.142355192721967,,,0.23809524,0.67667121,0.46026261,0.66470588,0.84677419,0.8003003,0.50656531,"Chase Anderson",6895,502624
2023,"Adrian Houser","MIL","Adrian Houser","MIL",2023,30,8,5,0,23,21,111.1,0,0,6,481,121,56,51,13,34,0,1,2,0,96,4.122754679366,7.760479396453647,2.7485031195773333,2.82352941,1.050898251603098,0.2713004484304933,1.3922156324656427,0.32047477744807124,0.7256894,3.9915673392530886,4.300210458765406,94.28923140687577,90.45424801988192,98.20781938541495,0.1995842,0.07068607,4.448159140642875,0.13118734011291178,0.12889813,672,1187,1859,64,0.32047477744807124,1.31707317,0.178674351,0.466858789,0.354466858,0.081300813,0.105691056,5.173652930969098,0.40857143,0.39714286,0.19428571,0.13428571,0.50571429,0.36,1.7576707266271114,14.061365813016891,4.122754679366,111.1,90.46502069918498,11.151180937929182,25,0.07142857,111.026,162,0.46285714,350,,0.23760776,,,,,0.47144397,0.16594828,0.08512931,,,0.03987069,,,,93.3659845122945,,,,,92.12251618303571,82.26720913973722,79.41455464423457,,,84.29324175860431,,,-5.681671090677482,,,,,-10.0375595703125,2.8391915853921468,4.020615106896509,,,-8.530548662752718,,,9.071887580715881,,,,,4.268472446986607,1.5850135103448646,-6.560807626458663,,,2.8484091243228398,,,1.2699540965259075,,,,,4.011445742100477,-2.756229404360056,-1.7100746519863605,,,-1.5328978076577187,,,0.2879714504593895,,,,,0.4584509419543402,-0.8948796767402779,-1.0823257291052915,,,-2.071483523861782,,,0.26419214,0.6287234,0.44881466,0.71900826,0.88832487,0.83913565,0.50646552,"Adrian Houser",12718,605288
2024,"Anthony Banda","LAD","Anthony Banda","LAD",2024,30,3,2,2,48,2,49.2,0,0,0,209,44,19,17,5,18,6,2,1,0,50,3.080537543694934,9.060404540279217,3.2617456345005182,2.77777778,0.9060404540279218,0.2328042328042328,1.2483224033273588,0.291044776119403,0.78947368,3.669835586083085,3.8832669112286364,76.24641400181963,89.1060873869919,95.63143811605548,0.23923445,0.0861244,3.666145598033471,-0.5892980423881511,0.15311005,264,510,774,27,0.291044776119403,1.2,0.185185185,0.444444444,0.37037037,0.12,0.1,4.892618451750778,0.36690647,0.35251799,0.28057554,0.18705036,0.48201439,0.33093525,0.5427977256476879,4.342381805181503,3.080537543694934,49.2,88.32165345149254,11.942639047128182,9,0.0647482,117.018,54,0.38848921,139,,0.34871795,,0.00128205,,,0.23974359,0.28076923,0.00641026,,,0.12307692,,,,96.10661495433135,,83.19999694824219,,,96.0315466896098,85.74064294823773,82.17999877929688,,,89.98437690734863,,,6.360611578997443,,4.232539176940918,,,9.742049803708326,-3.1855672069880514,6.266387557983398,,,9.405245820681253,,,8.194354337804457,,0.8656891584396362,,,4.846145915475121,-0.5654360954075643,-5.419319534301758,,,3.3171575466791787,,,0.6457617431879044,,-0.021046951413154602,,,2.8423134349286556,3.305327393114567,0.07309137657284737,,,-1.5184191167354584,,,0.23741240558378837,,-2.10469514131546,,,1.5199537085179977,1.5092819146641856,1.4618275314569473,,,-1.581686579932769,,,0.33246753,0.70126582,0.51923077,0.4609375,0.83754513,0.71851852,0.50641026,"Anthony Banda",14706,607455
2023,"Steven Wilson","SDP","Steven Wilson","SDP",2023,28,1,2,0,52,0,53,0,0,0,219,35,23,23,7,27,1,3,0,0,57,3.9056609395816646,9.679246676354559,4.584906320378476,2.11111111,1.1886794163944197,0.18518518518518517,1.1698114891500637,0.224,0.76086957,4.519191484868914,5.29783575386125,93.19097588485754,103.85411281948814,120.96733990891968,0.26027397,0.12328767,4.461467011935251,-0.6135305452872495,0.1369863,368,570,938,13,0.224,0.425,0.136363636,0.257575757,0.606060606,0.225,0.0875,2.2075474875896366,0.4469697,0.25757576,0.29545455,0.23484848,0.53030303,0.23484848,0.4428808391094208,3.543046712875366,3.9056609395816646,53,87.19704367897727,27.714418353456438,11,0.08333333,110.386,44,0.33333333,132,,0.36353945,,0.00852878,,,,0.59594883,,,,0.03198294,,,,94.43489965175954,,87.5875015258789,,,,81.01610017889088,,,,84.94667154947916,,,-5.246830109627016,,-0.29084354639053345,,,,6.491202202593918,,,,-10.273579915364584,,,10.613248316074047,,5.800793170928955,,,,4.399209665697675,,,,3.743213907877604,,,0.7425169907510281,,-0.13005955144762993,,,,8.449847087264061,,,,-1.8275216557085514,,,0.21774691810880586,,-1.625744393095374,,,,1.511600552283374,,,,-6.091738852361838,,,0.25053996,0.62736842,0.44136461,0.60344828,0.81879195,0.75845411,0.50639659,"Steven Wilson",20353,621051
2024,"Porter Hodge","CHC","Porter Hodge","CHC",2024,23,3,1,9,39,0,43,0,0,0,164,19,10,9,2,19,0,1,1,0,52,1.8837212644570398,10.88372286130734,3.9767448916315287,2.73684211,0.41860472543489774,0.13194444444444445,0.8837210870292286,0.18888888888888888,0.80110497,2.7478750528548974,3.409091510265791,47.04125043962367,69.72676070978027,84.17264644049163,0.31707317,0.11585366,3.2243303635411635,-0.8641537883978576,0.20121951,243,400,643,23,0.18888888888888888,1.055555555,0.195652173,0.413043478,0.391304347,0.111111111,0.055555555,4.813954342501324,0.32608696,0.43478261,0.23913043,0.17391304,0.55434783,0.27173913,0.8844459056854248,7.075567245483398,1.8837212644570398,43,88.60816491168478,13.419998832370924,3,0.0326087,109.454,33,0.35869565,92,,0.61214953,,,0.01246106,,,0.37538941,,,,,,,,95.54071246819339,,,89.7874984741211,,,82.96846635114107,,,,,,,-0.4680347782358262,,,-3.4408156871795654,,,8.634445507002075,,,,,,,8.436588044688294,,,2.8303966522216797,,,-0.251258090323927,,,,,,,4.327098432928324,,,0.03792675584554672,,,8.823032062500715,,,,,,,1.101042858251482,,,0.47408444806933403,,,3.661009154564612,,,,,,,0.25236593,0.64,0.44859813,0.2875,0.84134615,0.6875,0.50623053,"Porter Hodge",26413,687863
2022,"Adam Ottavino","NYM","Adam Ottavino","NYM",2022,36,6,3,3,66,0,65.2,0,0,0,258,48,15,15,6,16,2,5,7,0,79,2.0558378819248384,10.82741284480415,2.1928937407198275,4.9375,0.8223351527699354,0.20253164556962025,0.9746194403199234,0.27631578947368424,0.89108911,2.8535477128282287,2.7929152699012882,52.95165200497719,72.34891363587447,70.41250817533802,0.30620155,0.0620155,2.449763644966748,-0.7977098309033903,0.24418605,377,680,1057,30,0.27631578947368424,1.64,0.164556962,0.518987341,0.316455696,0.12,0.12,4.111675763849677,0.43670886,0.36075949,0.20253165,0.22151899,0.55063291,0.2278481,1.1409531831741333,9.127625465393066,2.0558378819248384,65.2,84.80260291466347,7.660559004279459,5,0.03164557,111.954,47,0.29746835,158,,0.12181303,,0.05193579,,,0.32577904,0.42965061,,,,0.07082153,,,,94.74883418120154,,87.83091264204545,,,94.208984375,81.02307692307693,,,,89.07866536458333,,,-5.428447871245155,,1.0355180913751776,,,-10.285495923913043,9.060758284684066,,,,-10.042040201822916,,,8.017219484314438,,3.4240653298117896,,,3.7902538354846014,1.0397652762276786,,,,0.9438858032226562,,,-4.39814293384552,,0.05877191945910454,,,6.8692858554422855,9.623283931985497,,,,-0.5821643024682999,,,-3.409413127012031,,0.10685803538019008,,,1.9910973494035609,2.11500745757923,,,,-0.7762190699577332,,,0.2791587,0.59701493,0.44003777,0.47945205,0.815625,0.71030043,0.50613787,"Adam Ottavino",1247,493603
2024,"Blake Treinen","LAD","Blake Treinen","LAD",2024,36,7,3,1,50,0,46.2,0,0,0,184,33,11,10,5,11,0,2,1,0,56,1.9285715336702365,10.800000588553324,2.1214286870372603,5.09090909,0.9642857668351182,0.19298245614035087,0.9428571942387823,0.2545454545454545,0.8974359,2.9950511975191074,3.0602021642120674,47.73409234674373,73.04593071364877,75.7414829382614,0.30434783,0.05978261,2.6727748010898034,-1.066479663848871,0.24456522,247,490,737,42,0.2545454545454545,1.133333333,0.157894736,0.447368421,0.394736842,0.111111111,0.111111111,8.100000441414993,0.43478261,0.31304348,0.25217391,0.16521739,0.53913043,0.29565217,0.9828249216079712,7.8625993728637695,1.9285715336702365,46.2,87.61159603152655,14.029588547428098,6,0.05217391,111.326,39,0.33913043,115,,0.11126187,,0.1614654,,,0.34192673,0.385346,,,,,,,,94.29268292682927,,90.77899323792016,,,94.64364769345238,83.86267605633803,,,,,,,-5.3548736572265625,,0.13678571556796545,,,-10.196238684275794,7.629411724251761,,,,,,,7.591732118187881,,4.8278552143513656,,,2.340327671595982,-0.5729415248817121,,,,,,,-0.5409864336252213,,-1.1328966170549393,,,-0.07714134827256203,7.314897812902927,,,,,,,-0.6597395532014892,,-0.9520139639117137,,,-0.03061164613990557,2.575668243979904,,,,,,,0.33241758,0.62198391,0.47896879,0.49586777,0.87068966,0.74220963,0.50610583,"Blake Treinen",12572,595014
2023,"Logan Allen","CLE","Logan Allen","CLE",2023,24,7,8,0,24,24,125.1,0,0,7,537,127,55,53,16,48,0,1,1,0,119,3.8058512182784066,8.54521311273831,3.4468086505162927,2.47916667,1.1489362168387642,0.26024590163934425,1.3962766524082204,0.31444759206798867,0.78776042,4.188551035678566,4.283464203961432,89.7817882278562,99.01163513324457,99.96858548878672,0.22160149,0.08938547,4.4924674934226445,-0.3826998174001597,0.13221602,771,1363,2134,71,0.31444759206798867,1.165413533,0.20661157,0.426997245,0.366391184,0.09774436,0.120300751,5.098404462222017,0.43206522,0.32065217,0.24728261,0.1548913,0.50815217,0.33695652,1.6688657999038696,13.350926399230957,3.8058512182784066,125.1,88.91694645316804,12.641262590392563,28,0.07588076,114.79,144,0.3902439,369,,0.45126523,,0.08856607,,,,0.24742268,,,,0.21274602,,,,91.40072527258567,,86.34814711474868,,,,79.25037730823864,,,,82.7077109719163,,,2.9836904935747666,,-1.6500260287491733,,,,-7.458220973159328,,,,1.872414609934265,,,9.128691264278297,,3.917929351645172,,,,-0.3397803451075698,,,,1.330866204484444,,,-1.136897761374712,,-3.977315843105316,,,,-3.899818655103445,,,,6.748924985527992,,,-0.11805791914586833,,-2.1043999169869396,,,,-0.7386020180120161,,,,1.486547353640527,,,0.30645161,0.64166667,0.47610122,0.56965944,0.86868687,0.77362205,0.50609185,"Logan Allen",27589,671106
2024,"JoJo Romero","STL","JoJo Romero","STL",2024,27,7,3,1,65,0,59,0,0,0,243,52,23,22,8,16,0,5,1,0,51,3.355933071313133,7.779663028953172,2.4406785973186422,3.1875,1.2203392986593211,0.23423423423423423,1.1525426709560254,0.26993865030674846,0.80906149,4.268174978468349,3.8380805811940673,82.86268811146967,106.70909268521291,94.53947775413452,0.20987654,0.06584362,3.624454819630255,-0.9122419071552161,0.14403292,343,578,921,40,0.26993865030674846,1.557692307,0.19879518,0.487951807,0.313253012,0.057692307,0.153846153,6.101696493296605,0.43274854,0.30409357,0.26315789,0.14619883,0.54385965,0.30994152,-0.07671702653169632,-0.6137362122535706,3.355933071313133,59,89.88093039772727,7.856246300899621,18,0.10526316,114.27,68,0.39766082,171,,0.09902067,,,,,0.390642,0.33949946,,,,0.17083787,,,,95.06483945741758,,,,,93.98578951949861,83.98686022636218,,,,85.90636818272293,,,6.352700705056662,,,,,10.552081519846796,-6.143755790514824,,,,9.12017938893312,,,7.5405642331301515,,,,,2.0575403410080084,0.3898628430488782,,,,1.9211169200338376,,,-2.6440001279115677,,,,,3.7686014622449875,6.066382754594088,,,,-5.598245296627283,,,-2.9054946460566677,,,,,1.0497497109317513,1.9443534469852846,,,,-3.5657613354313904,,,0.26651982,0.59354839,0.43199129,0.47933884,0.88405797,0.76070529,0.50598477,"JoJo Romero",19574,668941
2022,"Hunter Greene","CIN","Hunter Greene","CIN",2022,22,5,13,0,24,24,125.2,1,1,9,531,104,64,62,24,48,0,10,4,0,164,4.440318392246527,11.745358327877911,3.4376658520618277,3.41666667,1.7188329260309139,0.21987315010570824,1.2095490960958282,0.2807017543859649,0.76323988,4.36972545681545,3.642205875963555,103.3505839453288,102.80496799405452,91.36425555758866,0.30885122,0.09039548,3.3313668082142316,0.07059293543107703,0.21845574,803,1397,2200,49,0.2807017543859649,0.604026845,0.221498371,0.293159609,0.485342019,0.120805369,0.161073825,3.509283890646449,0.39805825,0.32686084,0.27508091,0.13915858,0.53721683,0.3236246,1.6409218311309814,13.127374649047852,4.440318392246527,125.2,89.74809140879479,20.698579371946256,29,0.09385113,113.554,124,0.4012945,309,,0.53863636,,,,,,0.40954545,,,,0.05181818,,,,98.89856276371307,,,,,,88.08257318257492,,,,90.05789131030701,,,-7.436360265031645,,,,,,1.8514396167886376,,,,-7.078958076343202,,,9.4615234375,,,,,,2.1666102605178272,,,,7.284650836074562,,,-7.235993407666683,,,,,,5.280990378931165,,,,-2.8369770403951406,,,-0.6106323550773572,,,,,,0.5861254582609505,,,,-2.4885763512238075,,,0.28794848,0.6819407,0.48727273,0.52396166,0.77470356,0.70149254,0.50590909,"Hunter Greene",22182,668881
2023,"Jimmy Cordero","NYY","Jimmy Cordero","NYY",2023,31,3,2,0,31,1,32.2,0,0,0,132,25,14,14,2,10,0,2,5,1,34,3.857143833060553,9.367349308861343,2.755102737900395,3.4,0.551020547580079,0.20833333333333334,1.0714288425168204,0.27380952380952384,0.67251462,3.071366843637044,3.2877047069147953,89.88247246225286,69.64438468007118,76.70458519701626,0.25757576,0.07575758,3.2593215046907873,0.7857769894235092,0.18181818,189,326,515,26,0.27380952380952384,2.4,0.209302325,0.558139534,0.232558139,0.1,0.1,7.163267118541027,0.38372093,0.41860465,0.19767442,0.18604651,0.48837209,0.3255814,0.5750952996313572,4.6007623970508575,3.857143833060553,32.2,88.52861839117006,4.937564761139626,4,0.04651163,108.325,33,0.38372093,86,,0.00585938,,,,,0.70117188,0.27929688,,,,0.01367188,,,,98.7000020345052,,,,,97.27772016179927,86.84825166288789,,,,90.72856794084821,,,-4.784373601277669,,,,,-9.423058129950817,3.508055546900609,,,,-8.944811684744698,,,11.517056783040365,,,,,7.431823432943615,0.22025841266125232,,,,5.7551694597516745,,,0.4348616600036621,,,,,2.9827744625508785,3.1749112494289875,,,,-0.4430188797414303,,,14.495388666788736,,,,,0.8308563962537266,2.220217656943348,,,,-6.3288411391632895,,,0.27272727,0.56370656,0.41992188,0.5942029,0.85616438,0.77209302,0.50585938,"Jimmy Cordero",15690,622772
2023,"Brent Honeywell","- - -","Brent Honeywell","- - -",2023,28,2,4,0,40,0,52.1,0,0,0,234,53,29,28,10,23,0,5,3,1,45,4.815287267699028,7.738854537373438,3.9554145413242017,1.95652174,1.719745452749653,0.25728155339805825,1.4522294934330402,0.2847682119205298,0.7761194,5.624467427729925,4.783211733245669,114.0863037242927,128.85325376152716,109.56483369422985,0.19230769,0.0982906,4.475419644466407,-0.8091801600308974,0.09401709,370,577,947,24,0.2847682119205298,1.5,0.1875,0.4875,0.325,0.115384615,0.192307692,4.127389086599167,0.47826087,0.31677019,0.20496894,0.11801242,0.49068323,0.39130435,-0.415949210524559,-3.327593684196472,4.815287267699028,52.1,90.9440933227539,10.382581996917725,13,0.08074534,112.856,77,0.47826087,161,,0.47301587,,,,,0.0042328,0.17989418,,,,0.26455026,0.07830688,,,94.74272602943233,,,,,94.7249984741211,81.64587976792279,,,,87.2908017578125,80.18648797112542,,-4.004544627213105,,,,,-9.340806007385254,6.3764573041130514,,,,-7.73655078125,-5.394853695018871,,9.302855421232698,,,,,9.638930320739746,2.892075617173139,,,,3.452971435546875,-2.4995825870617017,,-2.306477092206478,,,,,-0.061204247176647186,2.183022901415825,,,,-3.078187685459852,-2.4449739530682564,,-0.5159904009410465,,,,,-1.5301061794161797,1.2841311184798971,,,,-1.2312750741839409,-3.304018855497644,,0.24411135,0.68410042,0.46666667,0.61403509,0.83180428,0.7755102,0.50582011,"Brent Honeywell",16466,641703
2024,"Gregory Soto","- - -","Gregory Soto","- - -",2024,29,3,5,2,66,0,53,0,0,0,244,56,30,26,4,27,3,8,4,1,65,4.415095134068459,11.037737835171148,4.584906485378784,2.40740741,0.6792454052413014,0.2679425837320574,1.566038017639667,0.37142857142857144,0.71428571,3.675913832220771,3.8359202053304755,108.92075198066384,89.46981224232573,94.08950510651432,0.26639344,0.11065574,3.55738398036329,0.7391813018476885,0.15573771,357,605,962,32,0.37142857142857144,1.8,0.211267605,0.507042253,0.28169014,0.1,0.1,5.433963241930411,0.32638889,0.36111111,0.3125,0.16666667,0.52083333,0.3125,0.45650459825992584,3.6520367860794067,4.415095134068459,53,88.67651018415178,5.844454847063337,11,0.07638889,110.924,63,0.4375,144,,0.11932418,,0.00739176,,,0.45723337,0.41605069,,,,,,,,98.00884955752213,,91.81428745814732,,,97.36951501154735,85.78731014038705,,,,,,,7.099547394609029,,3.6102981567382812,,,10.374556261727772,-1.6495682769620479,,,,,,,7.448164003085246,,4.626877920968192,,,5.02714387043519,1.408874666630314,,,,,,,-3.2512368224561214,,0.025888901203870773,,,2.3859290778636932,-4.588931191712618,,,,,,,-2.877200727837276,,0.3698414457695825,,,0.5510228817237167,-1.1647033481504108,,,,,,,0.30128205,0.62839248,0.46673706,0.46099291,0.82724252,0.71040724,0.50580781,"Gregory Soto",19677,642397
