Season,Name,Team,Name,Team,Season,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,OPS,ISO,BABIP,wOBA,wRAA,wRC,Spd,wRC+,wSB,UBR,wGDP,XBR,IFH,BUH,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,IFH%,BUH%,Pull%,Cent%,Oppo%,Soft%,Med%,Hard%,Bat,Fld,Rep,Pos,RAR,WAR,Dol,BsR,Def,Off,Lg,wOBA,EV,LA,Barrels,Barrel%,maxEV,HardHit,HardHit%,Events,xBA,xSLG,xwOBA,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
2023,"Gabriel Arias","CLE","Gabriel Arias","CLE",2023,23,122,315,345,66,41,15,0,10,36,26,28,0,113,1,1,0,9,3,4,0.209523809,0.08115942,0.327536231,0.24778761,0.275362318,0.352380952,0.62774327,0.142857143,0.29015544,0.2756309265675752,-12.247123540632984,29.789118534631474,2.5899203350590474,73.04212849824667,-1.6276708180084825,0.30000001192092896,-0.4000000059604645,2.1113409996032715,7,1,1.762711864,0.180904522,0.522613065,0.296482412,0.06779661,0.169491525,0.067307692,0.25,0.33004926,0.39408867,0.27586207,0.15270936,0.49261084,0.3546798,-11.14390169202592,4.110907554626465,10.711723174899817,0.014288656413555145,5.316060617545062,0.5301042843087438,4.24083427446995,0.48367018159478903,4.12519621104002,-10.660231510431132,1.1393727420363575,0.2756309265675752,91.05409861809045,3.7006191847911434,20,0.09852217,114.382,94,0.46305419,203,,,,0.37894737,0.77435897,0.55092937,0.47916667,0.75055188,0.64507422,0.43494424,0.67826087,0.19510386,0.115727,0.31083086,"Gabriel Arias",22563,672356
2022,"Franchy Cordero","BOS","Franchy Cordero","BOS",2022,27,84,242,275,53,27,17,1,8,36,29,28,1,92,1,2,2,1,4,1,0.219008264,0.101818181,0.334545454,0.304347826,0.3003663,0.396694214,0.697060514,0.17768595,0.3125,0.3044218107619706,-1.1631424982439935,30.28213181753045,5.123198169449218,91.83907317791635,0.17517084954306483,1.1000001430511475,1.2999999523162842,1.2660207748413086,3,1,1,0.226666666,0.386666666,0.386666666,0.034482758,0.137931034,0.051724137,0.25,0.41558442,0.32467532,0.25974026,0.15584416,0.46103896,0.38311688,-2.5254543383013663,-6.773609161376953,8.200453082099557,-4.475308418273926,-3.635594593138827,-0.38172421032588044,-3.0537936826070435,1.4411916243843734,-11.248917579650879,-1.084262713916993,0.49713261832948774,0.3044218107619706,89.71026692708334,12.67620361328125,19,0.12337662,117.862,70,0.45454545,154,,,,0.33180428,0.71624714,0.48579285,0.49308756,0.77635783,0.66037736,0.40054995,0.60727273,0.16498625,0.14573786,0.31072411,"Franchy Cordero",14567,614173
2023,"James Outman","LAD","James Outman","LAD",2023,26,151,483,567,120,78,16,3,23,86,70,68,1,181,12,4,0,4,16,3,0.248447204,0.119929453,0.319223985,0.375690607,0.352733686,0.436853002,0.789586688,0.188405798,0.342756183,0.34430457288300614,12.210284099074698,81.29593411842237,6.2262954896341505,118.06143307005411,0.7240615081973374,3.200000047683716,1.7999999523162842,2.7068235874176025,11,1,0.912,0.213815789,0.375,0.41118421,0.112,0.184,0.096491228,0.5,0.49019608,0.29084967,0.21895425,0.16993464,0.53921569,0.29084967,12.686847597452498,3.4581570625305176,17.604484174400568,1.0025142431259155,39.84319325173149,3.973063695620109,31.78450956496087,3.43088509561494,4.460671305656433,16.11773269306744,1.6603050786070526,0.34430457288300614,87.8548519736842,15.72505107678865,34,0.11111111,111.355,121,0.39542484,306,,,,0.28077754,0.71725572,0.45937899,0.45641026,0.78405797,0.66574074,0.40918758,0.57495591,0.15322581,0.15747029,0.3106961,"James Outman",24770,681546
2022,"Michael Papierski","- - -","Michael Papierski","- - -",2022,26,39,91,103,13,11,1,0,1,7,4,10,0,26,0,0,2,4,0,0,0.142857142,0.097087378,0.252427184,0.384615384,0.227722772,0.186813186,0.414535958,0.043956044,0.1875,0.19745818695219436,-9.16570576543776,2.611978796470484,1.22240259,16.75583181344045,-0.08692068373784423,-0.699999988079071,-0.30000001192092896,-0.2428397685289383,0,0,1.38095238,0.23076923,0.446153846,0.323076923,0.38095238,0.047619047,0,0,0.3880597,0.3880597,0.2238806,0.34328358,0.52238806,0.13432836,-9.961790601563134,-4.984487473964691,3.0714424271136522,2.3548239916563034,-9.377872780736961,-0.9846425364696019,-7.877140291756815,-0.3297604522667825,-2.6296634823083878,-10.291551053829917,0.4718993282876909,0.19745818695219436,77.42891892653245,12.244893000676083,0,0,101.741,6,0.08955224,67,,,,0.33789954,0.53157895,0.42787286,0.71621622,0.91089109,0.82857143,0.46454768,0.66019417,0.07334963,0.23716381,0.31051345,"Michael Papierski",21386,657709
2024,"Matt Wallner","MIN","Matt Wallner","MIN",2024,26,75,220,261,57,26,17,1,13,26,37,24,0,95,16,1,0,2,3,0,0.259090909,0.091954022,0.363984674,0.252631578,0.371647509,0.522727272,0.894374781,0.263636363,0.38938053,0.38523802583701766,15.767531022971784,46.29880771840207,4.2554647474447185,155.45090401506812,0.07910013198852539,-0.10000000149011612,0.10000000149011612,-0.18683041632175446,2,0,0.633333333,0.222222222,0.301587301,0.476190476,0.116666666,0.216666666,0.052631578,0,0.47619048,0.35714286,0.16666667,0.20634921,0.38888889,0.4047619,16.559786968475496,-1.3509827852249146,7.891851766034961,-3.585390329360962,20.21625555384188,2.087888974355127,16.703111794841018,-0.10773028433322906,-4.9363731145858765,16.452056684142267,0.808720218250528,0.38523802583701766,92.79142640128968,21.62647453187004,22,0.17460317,116.824,67,0.53174603,126,,,,0.28874388,0.75539568,0.4776699,0.48022599,0.72380952,0.63617886,0.40485437,0.61302682,0.17361785,0.13676043,0.31037827,"Matt Wallner",26466,670242
2024,"Josh Jung","TEX","Josh Jung","TEX",2024,26,46,178,188,47,34,5,1,7,19,16,8,0,48,1,1,0,1,4,0,0.264044943,0.042553191,0.255319148,0.166666666,0.29787234,0.421348314,0.719220654,0.157303371,0.322580645,0.31074903334708925,0.08624560779349537,22.078123074233698,5.277826095848212,102.39528621356258,0.4606258496642113,-0.10000000149011612,0.10000000149011612,-0.19971270859241486,6,0,1.239130434,0.213740458,0.435114503,0.351145038,0.108695652,0.152173913,0.105263157,0,0.34351145,0.36641221,0.29007634,0.15267176,0.51908397,0.32824427,0.5152534062267992,-4.000895977020264,5.684552229940891,-0.04401024058461189,2.9983390003667925,0.30966164449059497,2.4772931559247597,0.2609131410717964,-4.044906217604876,0.7761665472985956,0.5825264407321811,0.31074903334708925,86.20558504293894,12.172076276240459,13,0.09923664,108.265,52,0.39694656,131,,,,0.37817259,0.70568562,0.51948052,0.55704698,0.81990521,0.71111111,0.43145743,0.67553191,0.15007215,0.16017316,0.31024531,"Josh Jung",26299,673962
2024,"Jon Singleton","HOU","Jon Singleton","HOU",2024,32,119,355,405,83,56,13,1,13,46,42,47,0,111,0,3,0,2,0,0,0.233802816,0.116049382,0.274074074,0.423423423,0.320987654,0.385915492,0.706903146,0.152112676,0.299145299,0.31187060688748774,0.551392677989554,47.92751168813999,2.0306776525,104.71200333385661,-0.8129195049405098,-0.8000000268220901,0.20000000298023224,-3.1552882194519043,5,0,0.95145631,0.186234817,0.396761133,0.417004048,0.058252427,0.126213592,0.051020408,0,0.39676113,0.36032389,0.24291498,0.17813765,0.56275304,0.25910931,2.183565478590083,-4.5792341232299805,12.245976878330112,-7.77834939956665,-0.641338206776652,-0.06623595389340986,-0.5298876311472789,-3.968207724392414,-12.35758352279663,-1.7846422458023312,1.2549106834921986,0.31187060688748774,88.72826155995935,12.804816517403456,22,0.08906883,115.415,92,0.37246964,247,,,,0.25809822,0.61883408,0.40651907,0.53441296,0.82608696,0.71709531,0.41143911,0.5654321,0.11486486,0.1953317,0.31019656,"Jon Singleton",10441,572138
2022,"Paul DeJong","STL","Paul DeJong","STL",2022,28,77,210,237,33,18,9,0,6,19,25,21,0,79,4,2,0,2,3,2,0.157142857,0.088607594,0.333333333,0.265822784,0.244725738,0.285714285,0.530440023,0.128571428,0.212598425,0.24067126698634794,-13.005460596708426,14.094648540886274,3.0412691794856017,53.282302236575376,-0.3723399438895285,-0.8999999761581421,0.6000000238418579,-0.9977561235427856,1,0,0.656716417,0.165413533,0.330827067,0.503759398,0.119402985,0.089552238,0.022727272,0,0.4887218,0.20300752,0.30827068,0.21052632,0.4887218,0.30075188,-12.864003351954588,3.466888189315796,7.067299565300345,2.774348020553589,0.16026296553217456,0.016827028535499278,0.13461622828399422,-1.3700960674323142,6.241236209869385,-14.234099419386903,1.085826609749347,0.24067126698634794,87.57194989426692,21.67637232730263,13,0.09774436,110.297,50,0.37593985,133,,,,0.31358885,0.73449132,0.48720573,0.47777778,0.78040541,0.66596639,0.41248721,0.64135021,0.16274309,0.14738997,0.31013306,"Paul DeJong",18015,657557
2022,"Austin Romine","- - -","Austin Romine","- - -",2022,33,51,129,136,20,14,3,0,3,10,9,4,0,46,1,0,2,2,0,0,0.155038759,0.029411764,0.338235294,0.086956521,0.186567164,0.248062015,0.434629179,0.093023256,0.2125,0.1929069797494518,-12.602294847291857,2.9488226325093203,1.60119047125,14.749698054951637,-0.07864252338185906,-0.6000000089406967,0.20000000298023224,-1.161398737836862,1,0,1.73076923,0.144578313,0.542168674,0.313253012,0.115384615,0.115384615,0.022222222,0,0.30588235,0.36470588,0.32941176,0.16470588,0.63529412,0.2,-13.449675276798159,-6.613438591361046,4.055496796965599,2.8898033797740936,-13.759728704530943,-1.4447214725062878,-11.557771780050302,-1.240041261218721,-3.723635211586952,-14.68971653801688,0.5981262481072918,0.1929069797494518,87.1981826410061,9.543415697609506,4,0.04705882,109.659,28,0.32941176,85,,,,0.39464883,0.7281106,0.53488372,0.54237288,0.77848101,0.67753623,0.42054264,0.63970588,0.17248062,0.1375969,0.31007752,"Austin Romine",5491,519222
2023,"Lawrence Butler","OAK","Lawrence Butler","OAK",2023,22,42,123,129,26,18,4,0,4,10,10,4,0,35,1,1,0,5,0,0,0.211382113,0.031007751,0.271317829,0.114285714,0.240310077,0.341463414,0.581773491,0.130081301,0.258823529,0.25105971652407977,-7.211799146427961,8.506100064323096,0.9601648275000001,58.72361221010644,-0.1772178434766829,-0.30000004172325134,-0.4000000059604645,-0.09160371869802475,5,0,0.923076923,0.147727272,0.409090909,0.443181818,0.076923076,0.102564102,0.138888888,0,0.28089888,0.35955056,0.35955056,0.15730337,0.52808989,0.31460674,-6.380048388435694,-0.13427478075027466,4.00525301322341,0.4383857250213623,-1.9134796634849183,-0.19080741182733713,-1.526459294618697,-0.26882156217470765,0.30411094427108765,-6.648869950610401,0.42602632963098586,0.25105971652407977,88.29225852272727,16.239601828835227,8,0.08988764,110.977,33,0.37078652,89,,,,0.31734317,0.66812227,0.478,0.48837209,0.8627451,0.72803347,0.458,0.58139535,0.13,0.18,0.31,"Lawrence Butler",22542,671732
2022,"Sergio Alcántara","- - -","Sergio Alcántara","- - -",2022,25,93,205,224,45,30,8,1,6,26,29,12,0,57,1,4,2,6,1,2,0.219512195,0.053571428,0.254464285,0.210526315,0.261261261,0.35609756,0.617358821,0.136585365,0.267123287,0.2685848192588703,-7.279050673857013,18.334554586991985,3.7804848200380023,70.32961908775563,-0.772339949849993,1.399999976158142,-0.699999988079071,0.5950715839862823,4,0,1.160714285,0.198675496,0.430463576,0.370860927,0.035714285,0.107142857,0.061538461,0,0.40909091,0.29220779,0.2987013,0.13636364,0.5974026,0.26623377,-7.721781458273211,-0.9905771017074585,6.679641783237457,1.108252927660942,-0.075465714592168,-0.007923625577983567,-0.06338900462386854,-0.17726836586371064,0.11767582595348358,-7.899049824136922,1.0262665003538132,0.2685848192588703,86.56198908319537,13.529367307953487,3,0.01948052,104.058,48,0.31168831,154,,,,0.28308824,0.61809045,0.42462845,0.64285714,0.8699187,0.7825,0.42250531,0.58035714,0.09235669,0.21762208,0.30997877,"Sergio Alcantara",16417,642727
2023,"DJ LeMahieu","NYY","DJ LeMahieu","NYY",2023,34,136,497,562,121,81,22,3,15,55,44,60,2,125,3,2,0,14,2,2,0.243460764,0.106761565,0.222419928,0.48,0.327402135,0.390342052,0.717744187,0.146881288,0.295264623,0.31456541429672924,-1.7779572760753715,66.69847184363078,3.010742420906638,98.78552739030756,-1.5382836358621716,-3.600000023841858,-1.899999976158142,-2.920111656188965,8,0,2.113402061,0.190348525,0.549597855,0.260053619,0.092783505,0.154639175,0.03902439,0,0.34491979,0.37433155,0.28074866,0.14705882,0.51604278,0.3368984,-0.8178179120712363,1.1865156888961792,17.449241809546947,-3.2161638736724854,11.99940210477706,1.1965504012298371,9.572403209838697,-4.4583952920511365,-2.029648184776306,-5.276213204122373,1.856021684128791,0.31456541429672924,89.57068951072387,3.835762085288204,22,0.05882353,111.244,161,0.43048128,374,,,,0.25934765,0.55867603,0.391748,0.70245399,0.89766607,0.82559456,0.44232476,0.60320285,0.06826241,0.24157801,0.30984043,"DJ LeMahieu",9874,518934
2023,"Avisaíl García","MIA","Avisaíl García","MIA",2023,32,37,108,118,20,13,3,1,3,8,12,6,1,39,2,0,0,1,2,0,0.185185185,0.050847457,0.330508474,0.153846153,0.24137931,0.314814814,0.556194124,0.129629629,0.257575757,0.24101684559946474,-7.581036672095583,6.796576559444143,5.4775632232530445,44.47519116575789,0.24589753337204456,-0.30000001192092896,0.30000001192092896,-0.19558317959308624,0,0,1.608695652,0.130434782,0.536231884,0.333333333,0.086956521,0.130434782,0,0,0.39130435,0.27536232,0.33333333,0.17391304,0.39130435,0.43478261,-8.116850316623971,0.8359413146972656,3.6637198105454445,-1.3700271844863892,-4.591371159168705,-0.45784006192369275,-3.662720495389542,0.05031435377895832,-0.5340858697891235,-8.066535962845013,0.34553086291998625,0.24101684559946474,90.39834415211396,10.20224806841682,8,0.11267606,111.938,34,0.47887324,71,,,,0.37451737,0.77272727,0.53563218,0.39175258,0.84558824,0.65665236,0.4045977,0.65254237,0.18223235,0.12756264,0.30979499,"Avisail Garcia",5760,541645
2023,"Brett Baty","NYM","Brett Baty","NYM",2023,23,108,353,389,75,54,12,0,9,41,34,29,0,109,2,1,1,8,2,0,0.212464589,0.074550128,0.280205655,0.266055045,0.275324675,0.322946175,0.59827085,0.110481586,0.279661016,0.26559004210806514,-17.052948078018215,30.344437914091557,3.0514802422637075,67.1175364416498,-0.25493550254032016,0.09999999403953552,-0.5,-0.32998695969581604,4,0,1.835820895,0.224489795,0.502040816,0.273469387,0.074626865,0.134328358,0.032520325,0,0.3699187,0.33739837,0.29268293,0.1504065,0.56504065,0.28455285,-15.846465399366405,-2.431161880493164,12.077855985611677,0.9493594169616699,-4.696253782947149,-0.46829869515127454,-3.7463895612101963,-0.5849224622361362,-1.4818024635314941,-16.43138786160254,1.139080556575209,0.26559004210806514,89.51921366869918,6.5757709286077235,19,0.07630522,113.736,109,0.437751,249,,,,0.29752066,0.66365008,0.45827815,0.53571429,0.81136364,0.71098266,0.43907285,0.5655527,0.13236267,0.17736598,0.30972866,"Brett Baty",26123,683146
2022,"Taylor Trammell","SEA","Taylor Trammell","SEA",2022,24,43,102,117,20,7,9,0,4,15,10,13,0,33,0,1,1,2,2,1,0.196078431,0.111111111,0.282051282,0.393939393,0.284482758,0.401960784,0.686443542,0.205882353,0.242424242,0.2998441879091592,-0.9203499951371019,12.458184895574206,4.089951825273717,100.70849358594216,-0.07996135018765926,-0.5000000074505806,0.10000000149011612,0.3840551972389221,3,1,0.806451612,0.188405797,0.36231884,0.449275362,0.193548387,0.129032258,0.12,0.5,0.38028169,0.38028169,0.23943662,0.16901408,0.50704225,0.32394366,0.09328012680923292,1.029100775718689,3.4889200385659933,-1.430040955543518,3.6968611647636607,0.388156977531828,3.105255820254624,0.30409384705126286,-0.4009401798248291,0.3973739738604958,0.21150733216200024,0.2998441879091592,88.26352326766305,20.472796011662137,7,0.09859155,112.253,20,0.28169014,71,,,,0.2804878,0.72826087,0.47209302,0.4057971,0.79850746,0.66502463,0.42790698,0.60683761,0.15813953,0.15116279,0.30930233,"Taylor Trammell",19960,666211
2022,"Austin Slater","SFG","Austin Slater","SFG",2022,29,125,277,325,73,49,15,2,7,49,34,40,0,89,6,2,0,9,12,1,0.263537906,0.123076923,0.273846153,0.449438202,0.366153846,0.407942238,0.774096084,0.144404332,0.360655737,0.3440263715157142,8.850950981675302,46.013547900317825,6.773443018398102,124.45609825448678,1.6096076662652194,3.0999999046325684,-1.2000000476837158,0.04654288291931152,5,4,2.020833333,0.216216216,0.524324324,0.259459459,0.041666666,0.145833333,0.051546391,0.8,0.34210526,0.41578947,0.24210526,0.12105263,0.56842105,0.31052632,9.234574671088373,-1.997753620147705,9.691444551572204,0.18975745141506195,20.26317633800081,2.1275598222406273,17.02047857792502,1.656150549184531,-1.8079961687326431,10.890725220272904,1.489002734888345,0.3440263715157142,89.03801731418919,6.600806323902027,20,0.10526316,109.351,75,0.39473684,190,,,,0.28320802,0.69507576,0.44720965,0.58849558,0.79019074,0.71332209,0.39819005,0.66461538,0.12820513,0.18099548,0.3092006,"Austin Slater",16153,596103
2023,"Brenton Doyle","COL","Brenton Doyle","COL",2023,25,126,399,431,81,50,16,5,10,48,48,22,0,151,4,3,3,9,22,5,0.203007518,0.051044083,0.350348027,0.145695364,0.25,0.343358395,0.593358395,0.140350877,0.294605809,0.2573041712569299,-21.860048184375593,30.6547933647229,8.136687800862102,44.85420964801586,1.7040204536169767,1.3999999538064003,-0.10000000149011612,1.455011248588562,9,5,1.34939759,0.184100418,0.468619246,0.347280334,0.072289156,0.120481927,0.080357142,0.333333333,0.42519685,0.33858268,0.23622047,0.12204724,0.51181102,0.36614173,-29.44476506320698,15.686975479125977,13.38189185038209,1.7552577257156372,5.800457812175772,0.5784071624462499,4.627257299569999,3.1590317022055387,17.442233204841614,-26.28573336100144,1.262066117953509,0.2573041712569299,88.26002002363445,11.651773404674369,22,0.08661417,111.031,89,0.3503937,254,,,,0.35146899,0.7514881,0.5204274,0.45510836,0.7980198,0.66425121,0.42237586,0.63109049,0.17462312,0.13442211,0.30904523,"Brenton Doyle",25479,686668
2024,"Javier Báez","DET","Javier Báez","DET",2024,31,80,272,289,50,32,12,0,6,25,37,12,1,69,2,3,0,10,8,1,0.183823529,0.041522491,0.238754325,0.173913043,0.221453287,0.294117647,0.515570934,0.110294118,0.22,0.22425897564325067,-19.985411317663605,13.821251383406704,4.927964872368722,42.72978199176055,0.8398346081376076,0,-0.10000000149011612,-0.19583027064800262,2,0,1.333333333,0.184466019,0.466019417,0.349514563,0.125,0.083333333,0.020833333,0,0.44174757,0.36893204,0.18932039,0.19417476,0.53398058,0.27184466,-18.937920385616238,-1.4382647275924683,8.738487204536796,3.4585039615631104,-6.639710134238342,-0.685734187781166,-5.485873502249328,0.644004337489605,2.020239233970642,-18.293916048126633,0.8954794753808528,0.22425897564325067,88.34326410060976,11.181133288871951,16,0.0776699,111.099,82,0.39805825,206,,,,0.44,0.67027027,0.52352941,0.60839161,0.84677419,0.71910112,0.3627451,0.66782007,0.14771623,0.16132167,0.3090379,"Javier Baez",12979,595879
2023,"Rowdy Tellez","MIL","Rowdy Tellez","MIL",2023,28,106,311,351,67,44,9,1,13,26,47,35,2,86,0,5,0,11,0,0,0.215434083,0.099715099,0.245014245,0.406976744,0.29059829,0.376205787,0.666804077,0.160771704,0.248847926,0.28828758616160527,-8.770609236039176,33.99669791879509,1.1807784837500002,78.42683027198996,-0.5932945194654167,-1.9000000953674316,-1.5,-1.5199055671691895,3,0,0.868686868,0.195652173,0.373913043,0.430434782,0.101010101,0.131313131,0.03488372,0,0.3826087,0.4,0.2173913,0.16956522,0.5,0.33043478,-9.380792609132781,-0.6927486658096313,10.898014012724161,-7.047325134277344,-7.308244577325835,-0.7287598919452563,-5.83007913556205,-2.113200086634606,-7.740073800086975,-11.493992695767387,1.0278079058043659,0.28828758616160527,89.87125579967248,15.241571284798034,20,0.08695652,114.827,92,0.4,230,,,,0.27100592,0.53272451,0.38548602,0.6768559,0.88285714,0.80138169,0.43741678,0.57264957,0.07625995,0.23275862,0.30901857,"Rowdy Tellez",15679,642133
2022,"Eric Haase","DET","Eric Haase","DET",2022,29,110,323,351,82,50,17,1,14,41,44,24,1,97,1,3,0,9,0,0,0.253869969,0.068376068,0.276353276,0.24742268,0.304843304,0.442724458,0.747567762,0.188854489,0.316279069,0.32230952620506287,3.503346114296224,43.638950786430144,2.102096265,111.41135105206962,-0.3062919331714511,-0.5000000596046448,-0.699999988079071,-0.3196127712726593,6,0,0.957446808,0.19650655,0.3930131,0.410480349,0.127659574,0.14893617,0.066666666,0,0.44978166,0.29694323,0.25327511,0.18340611,0.52401747,0.29257642,4.507248735863474,-7.219492197036743,10.46676011569798,3.67512583732605,11.43825978389265,1.2009756785723031,9.607805428578425,-0.6259047044441104,-3.5443663597106934,3.8813440314193635,0.6345219964860007,0.32230952620506287,87.72418777533039,17.019913522820723,20,0.08733624,109.935,97,0.42358079,229,,,,0.39165701,0.71929825,0.51380814,0.57100592,0.79674797,0.68882603,0.37281977,0.63532764,0.15988372,0.14898256,0.30886628,"Eric Haase",14111,606992
